mtime,AC,AL,AP,BJ,BQ,BS,BU,CG,CZ,DL,DU,DV,EM,EQ,FK,FZ,GH,GM,HI,HL,IL,IQ,IR,IV,KL,KX,L,LR,N,NO,QW,TU,TY,VX,WZ
2021-11-08T07:30,2541552,2831609,2363867,3622479,1718534,1795306,3556185,2470214,1513798,1677429,1534915,2596092,3081328,3768108,2998678,2561535,1341353,1767839,1936383,1723013,1474479,2653921,3209445,1687826,3320439,3173064,1817235,2470481,1824501,1429614,1915444,3587582,2388115,1977951,3209179
2021-11-08T07:35,2944841,2656457,1634265,2484710,2798506,2628383,2588252,3811333,2055382,2051990,1615572,1239608,3410541,3279550,2456576,2398129,849898,1918949,1885209,2594588,1924759,1646407,2304970,2490537,3427535,1947882,1152900,1312228,1607675,3274169,2306294,3166094,2005677,2092238,3168172
2021-11-08T07:40,2349742,2810298,2236640,2186234,1219310,3583369,2631579,3073936,2616220,1895996,1494257,2726536,3522525,3437321,2153847,2946608,1425172,1566904,2557600,2428074,2344577,1610859,2761489,2495107,3638603,2606355,2539814,1973321,2678524,3238881,2583491,2475577,2332897,2470459,3525482
2021-11-08T07:45,2333426,3718272,2100250,3177648,3087912,2666165,1858107,1547894,1751491,1847932,1691161,2465935,2980199,1736338,3062337,3429495,1931409,1566909,2161233,2388322,2155137,2542989,3067223,2761172,3298780,1387757,2282056,2283003,2308994,3200036,2495551,2812624,1870325,2634166,2495187
2021-11-08T07:50,2174585,2413376,1877458,2300543,2396726,3426697,2911248,4308280,2154330,2472545,1432032,1934512,3312154,2580265,3055344,3137313,1285366,2106221,1416614,2514040,2213395,1239074,2990470,1328023,5251617,3260418,2337165,2321054,1851377,2510280,3472761,2564011,2562869,2078286,2034717
2021-11-08T07:55,1386964,2202676,2841261,3155713,2470883,2471797,1405249,3008481,3312971,1944595,1182071,2974000,2529391,3300806,2914606,2829479,1997932,2180977,1692313,2089320,1593325,2319736,2963432,2096001,2333048,2249422,3328259,2589948,1436998,3133366,1506983,2711535,2672847,3309778,2038993
2021-11-08T08:00,2532033,1897969,1994471,3348028,2934198,2501070,2210299,2729297,1536188,2493130,1785488,1275125,1631441,2391142,2052376,2844603,1905176,2746051,2068980,2216003,2683294,3155274,2642588,2081523,2400140,3000200,1854215,1506682,2331436,2044419,2474708,3787569,2703142,2752274,2940309
2021-11-08T08:05,2302854,2868472,2413282,2098092,1831635,2616786,1869427,3376683,1607950,1976433,1821548,1052763,4534947,2777448,3174146,2008035,1792250,1838603,1164547,1574638,2425440,3349101,2808898,2467746,3598782,1915914,1903945,1729743,2354877,3072142,2409685,3249354,2558760,1997585,2827278
2021-11-08T08:10,2365278,2868637,2711930,2268885,2542301,2992220,1888461,3957435,1545392,2961770,1928560,1966541,4044504,2169408,3887999,3721533,1325215,1969268,1924883,1778142,2812328,2233838,1823809,2243078,3522707,3564437,1667694,2482491,2514554,1475514,2162019,1421811,3227032,1868193,2296673
2021-11-08T08:15,1422227,2218769,2349286,2862357,2829265,2449492,2418476,3932533,1693240,2512298,2311655,1765925,2498642,2548048,2895990,3275366,1598074,3077216,1988343,1633101,2917459,2185910,2795698,2799150,2830865,2568728,2777730,2133637,1457508,2890819,2953697,1885618,2684893,1844121,1597314
2021-11-08T08:20,1673189,2225485,1707540,2315661,1985128,4075616,1709986,3276376,2415825,2440329,606623,1546860,3345158,3165956,4129568,2127843,2446815,1816468,2271313,2243267,2340961,2847384,1809214,2128202,3814893,4053311,2083643,1557373,2144816,3251714,2148871,1583243,1980976,2798653,3069473
2021-11-08T08:25,1673881,2682672,1800861,2502045,2200540,2675205,3210807,2350560,956021,2694217,1784396,1777118,3464081,3975498,1845330,3003452,2010197,2649485,2475254,1818185,776663,1518655,2858469,2155872,2665652,4202944,2713430,2818840,3605790,2623466,1987336,2494640,2222975,2612475,2196459
2021-11-08T08:30,2005973,2580798,2516434,1799165,2665701,2406463,1509758,2175958,2106727,3338650,2099125,1545456,3123898,3123979,2156920,2436486,1033432,2698501,3327605,2188109,1372726,2118755,3427759,1984649,2237879,1918751,2576664,2918240,2567302,2311887,2678666,2225523,3021024,2236310,3429459
2021-11-08T08:35,1825530,2556843,1856406,2715055,2053209,2760786,2657857,2066777,2062412,1481339,2542907,2410539,2874579,3964933,3392034,1676416,1389204,2178854,2220945,2018783,2171133,1576117,4237387,3230617,3867121,3538524,3041917,1128789,2471492,2374722,2037237,2218548,1943210,2124078,1751607
2021-11-08T08:40,2255997,2083910,2596048,2494333,2308128,3132307,2678854,1880524,3094120,1721116,2274288,2925783,2886458,3194982,2372304,3073076,1273231,2011885,2828929,1887432,1929119,1438950,3169694,2477971,2427352,2167839,1752345,2188640,2191041,3106602,2416752,2856918,2009060,1898487,1860238
2021-11-08T08:45,2318902,2281153,1816845,2247750,1510461,2024665,1879575,2443397,2032174,2428295,2057776,3124648,4398431,3169584,2891207,1530981,1190008,2717209,2144449,2629780,2556330,1745126,2510900,2109353,3023641,2901370,2888683,2549824,2674586,3169190,2769270,2771368,2558450,1727733,1311721
2021-11-08T08:50,1971818,2304785,2821812,1913312,3926135,3080484,2720113,3287658,3671099,2058849,1648965,2661999,2587331,3227337,3021618,3268865,1430547,2448927,2109437,1904222,2569185,2621516,3314304,1403289,3334827,1837926,1940384,975272,3127345,2862611,2308092,3292842,1899538,3053355,1271178
2021-11-08T08:55,2719515,1630832,1458802,2943583,2327233,1957102,3494665,1977721,2894409,2065388,1897395,2755620,3496998,1987102,2298008,1997745,1738817,2163900,2311238,1552082,2366516,1899104,2773468,2927047,3317896,2537043,2413164,2395287,1855555,4414513,2883706,2802643,2721992,3103014,2228782
2021-11-08T09:00,1256101,2471598,2385327,3078547,3056554,2707963,2507154,2393880,2640484,1914737,2128175,2546166,3590122,2677543,3487390,2580351,1835253,1740655,1496001,2848627,1541101,1566728,3254523,1373937,3586070,2427131,1951970,2468220,2304728,3064299,1950820,2830910,2828240,1201486,2739231
2021-11-08T09:05,2427997,3767807,760743,1975715,3139940,3026963,2967329,2389412,2874980,3089933,2412053,1894228,1797054,2471375,2055194,2311189,2772459,2145147,3382394,1685015,2897165,3357406,3134485,2986510,2631273,2387753,1878412,2141857,2201784,3135919,2293810,1260634,2445782,2098704,1414453
2021-11-08T09:10,1993481,3461642,2240770,4066068,2721856,2286537,2590800,3017007,2003461,2010888,1016163,2553441,3251789,2574637,2884084,2896736,1197040,1765428,2950629,2330743,2217271,3117327,2234567,1591206,3236140,2583566,2154626,1747995,2297076,2306363,2626494,1708779,1971153,2958789,2997556
2021-11-08T09:15,1959926,3555816,2895214,3119880,2863894,3705328,2384192,1487121,2977241,2684889,1484600,1648233,5049150,1965560,1806146,2590864,1920235,1830826,3029465,1938981,1962292,2633607,2201884,2838543,3968437,1955468,3023656,2376140,2601003,1907231,2481839,1871525,1800545,2174903,2208357
2021-11-08T09:20,1928236,3085651,1303740,1989165,1922061,3574747,1864647,2480914,1607320,1742722,2955920,3324403,3854190,2672102,3410170,3061301,2199435,2155890,1927483,2109582,2640583,2558780,3208234,1403821,3360143,1936854,1014308,1752855,2192471,3126756,1367636,2644998,2522427,1319285,2599197
2021-11-08T09:25,1987276,2843327,2709493,2290855,1943748,4382713,2354337,1438494,2892566,1583006,2372617,2111896,2625034,2447249,2385630,1674637,2146000,2719519,2026883,796309,3062663,1829291,2583203,2941272,3659114,2355923,2849570,2067273,2101989,3419678,2718514,3094916,1831666,1960531,2323629
2021-11-08T09:30,2909070,3268331,1650643,3607365,2872518,2122625,1469831,4653568,3040971,2496625,1932958,2865125,2788354,2495268,2603056,2645627,2490659,1906307,2736437,1535456,1600383,3306243,2241329,2127510,3202969,1932686,1328830,2584217,2484063,3242223,2788963,4018912,3322406,1305726,1319189
2021-11-08T09:35,2086354,3000288,2377293,1619776,1942471,3614954,2915390,4100908,1788392,2393980,2069742,1785913,3210166,2242366,3908460,3650607,1299292,1368315,2507970,2646113,1498558,2461581,3720609,2174688,2370964,2421632,2175483,3275826,2954232,3160055,2494468,3348055,2171793,2663456,2342046
2021-11-08T09:40,1612888,4673083,3212937,3156065,2145021,1853543,3654980,2538172,2631958,2275870,2587810,3400883,2584565,2441072,3155005,3515799,1404451,2663086,1849716,2772272,1888358,1421555,3332091,2530751,2935122,2604629,2204421,1506387,2039413,2710794,1192980,2799722,2419751,2203852,1699459
2021-11-08T09:45,1776468,3742504,2209097,2110993,1076705,1780167,2137961,3361431,2721230,2067296,1721669,1367202,2307824,2689739,2940648,2092087,2054938,3087043,2061745,2127503,1515536,2674840,2460895,1833310,2237035,2709438,2798793,1541916,2605880,2658989,2075381,2652241,2181387,2575275,2106035
2021-11-08T09:50,3978306,2901907,2133266,3407882,3040698,4145522,1629708,2960842,1693471,1539968,2566729,2835771,2740858,3035079,1977070,2309618,1297047,2194152,2615339,1994794,2019212,2506493,3065968,2312622,2023286,2329482,2167911,2107768,2081273,3105507,3102865,2362929,1954391,3007801,2475446
2021-11-08T09:55,2750444,2372662,2392092,2483223,1430643,4521604,2988618,3204391,2479989,2272887,2315666,2588266,3822840,3419302,3247688,1823811,2228371,2218234,2655208,1036016,1191728,3094076,3310446,1928222,4621396,1938635,1854577,1711019,2152152,2186833,2953849,3356244,2425435,2025957,1783149
2021-11-08T10:00,2949546,2218725,2446265,1680088,2295416,2216084,1608463,3101713,2142438,2454443,2132281,1983128,2903474,2181449,2445530,1884435,1308471,2807300,1526973,2108164,1922266,2202115,4288519,2848536,2733110,2908665,2365295,2340974,2489689,3350555,2747885,3520465,2628607,1582968,2160865
2021-11-08T10:05,1693527,2263968,1079359,3344045,2853642,2766785,2260479,3925994,2240685,1908507,1836835,2499778,2159553,2768460,2203723,3920594,1568237,2929533,2474900,1569094,1565843,3119437,2856476,2248083,2763574,3193592,2327578,2124285,2522127,2868556,2751222,1946169,2586253,2004608,2397422
2021-11-08T10:10,2868789,3386550,2386596,2857695,2427960,4182520,2022207,4129781,2160711,2002689,2223982,2798789,2396917,1894330,3431592,2843013,984661,2529052,2709311,1708500,1839238,2715898,2310085,2557547,3934098,1308882,2460275,1791198,1547224,3854297,2768069,2787509,2565638,1252604,3397977
2021-11-08T10:15,2441519,3170648,1999755,2423056,1788938,3970399,1556353,3635839,1561712,1526435,3092182,2485939,2559378,2965697,1809085,3034952,1248156,1564048,1521967,1990433,2498586,2604389,2789943,1984586,2361760,2320221,1742280,2694418,1976256,3155974,2621674,3891130,2665191,1951362,1626966
2021-11-08T10:20,3766075,843745,2478680,2128420,3548191,2726701,2365719,3025769,2345145,1904206,2687367,2438946,3223999,3775344,3251816,2634584,2414808,2479209,2433393,1703360,2909167,1939873,3485608,2445463,3540854,2380499,2243907,2070611,2075550,3876063,3179168,3282211,2552043,2744750,1751501
2021-11-08T10:25,2510715,2094605,1841608,2328916,2452637,4220553,2554971,3318822,3029946,1122392,2403978,2058802,4336719,3039962,3070774,1725676,2337932,1890717,2348380,2492297,2415119,2354349,2278285,2680745,2636312,2174611,2236245,2290216,2707794,1916364,2365998,3500352,2574497,2498354,2465000
2021-11-08T10:30,1583532,2593223,1721747,1967034,2203497,3891863,2710157,1912656,2640541,2028167,1380597,1804330,4231510,1896793,2421641,3544573,1536860,1627270,1669485,1767815,1453721,1622409,2413965,1955886,3298327,2750859,2160218,3039924,2519586,3565175,1834070,2577251,2913904,3443883,2650174
2021-11-08T10:35,2068884,2585150,2346067,2945089,2474515,1919042,2557384,3134807,1998400,2645289,2579800,2175370,3410099,2560948,2846352,2354468,2956711,2016338,890596,2187142,2081305,2050108,2838297,1660461,3669329,2958084,2481531,2279867,2264707,3984392,2989753,2947715,2915465,2452065,1741469
2021-11-08T10:40,1583309,1183646,3692302,2998364,1978117,3369335,4299827,1990662,2002434,1706255,1844290,1540156,2655537,3258999,2774732,2312883,1809483,2645035,1455183,2379611,1983203,1938675,2009180,1376633,2539947,3145732,2374891,1795466,2373766,2570180,1903701,1391328,1955990,2690437,2203490
2021-11-08T10:45,2605929,1491455,2259085,3471532,2546908,2726463,1063057,3729031,2523953,1837694,2318561,1428324,3344747,4086100,2088098,3368131,2008544,2111010,3127012,1579932,1456432,2967976,2384321,1312553,2856557,2365308,2478323,1089259,2906327,2752428,2378877,3074865,2365060,2224431,2651549
2021-11-08T10:50,2487284,1445649,3070621,2777568,2778934,3421190,1924792,3997927,3155950,1321041,1043790,3414896,2731223,3354549,2375752,2655700,1478688,1131108,2149595,1347765,3070898,2127492,3211012,1973588,2653188,1297319,3023944,2428430,2015621,2365581,2806488,2989433,3323901,3722509,3034152
2021-11-08T10:55,1381801,3466305,2751249,2679305,3594851,3258316,2850135,2854802,2797923,1860351,2454142,1651978,3875191,2501627,1700298,3422976,1672707,2306872,1677472,2788717,2027313,1732088,3662977,1618789,1696600,2510006,2162094,2037642,2100323,3106625,2292572,3204168,2406547,1636402,2062268
2021-11-08T11:00,1083550,2137063,2301594,2133885,2587022,2895093,1879277,3041787,2093699,1800609,1046011,2012846,4290615,2126962,2631085,1796472,1428423,2515084,2178794,2818522,1440348,3122175,2951732,1718959,2096328,2553453,2173700,2635185,2291953,3618849,2270522,2708609,3309575,2808673,1939494
2021-11-08T11:05,2385142,2703630,3006195,3701470,2396911,3771985,2018981,2697540,2643533,2423508,1878392,2156644,3978939,3731420,1887924,2189726,2151187,1030227,1623886,1325531,2299784,2049886,2824032,2123633,2144451,1841239,2927912,2000439,2074257,2828703,2466422,3218304,3962131,2865922,2730803
2021-11-08T11:10,2187681,2010566,1385748,2222123,1940003,3395753,2325681,3828425,2450099,1778088,2896343,2276649,2666278,2081802,1815558,4147565,1416977,3196855,2298447,2378086,2050518,2907198,2614162,1856902,1732367,3213805,2276707,2852336,1986701,2714110,2359611,2417854,2200145,2137000,2807464
2021-11-08T11:15,2846715,3024692,1676137,3194174,1837072,4185429,1392996,3472406,2498793,1850808,2850280,2221937,3057191,2226483,3194961,4237539,2682844,1472895,2550154,2181291,1860519,2722910,2667565,2222646,2910440,3176585,2672415,2132417,2297411,3697051,2343933,2061689,2404331,2029288,2123326
2021-11-08T11:20,2460668,3028750,2904458,2698454,1996742,3833017,2651345,1584568,1889103,3349646,2598861,1723952,3673829,2225742,2630462,3617405,1615322,1977116,1371263,2203253,1586352,2617265,2243699,2106301,2901697,1699541,2888268,1516081,2216641,2330562,2620803,3203886,2991951,2847990,2116504
2021-11-08T11:25,1866891,2052790,3100118,4020441,2525863,3037463,2414448,2731591,3546278,1808485,1813884,3038141,2538951,2637396,3079635,1780000,891863,2018784,3447446,1707658,1050904,3448149,3057473,2553306,2100309,1926277,1475857,1683412,1899216,2859278,2201296,2631708,1929857,2800224,2282698
2021-11-08T11:30,2040429,2052859,2703167,2625668,3314064,2879037,2051368,3167726,3256150,1296940,1744018,2578256,3158987,2980637,2364809,2843246,1757735,2412376,3031961,1796900,2776942,1970094,2948886,2107583,2824786,3302516,1965975,2806973,2440547,2058676,2531024,2422409,2438476,2008573,1555537
2021-11-08T11:35,1601702,2199185,2668253,3198553,2441770,3617422,2317981,2678252,3069254,1310713,1656002,1542614,2713295,3143309,3126028,2547920,2061311,2132338,2628268,2816911,808344,3012124,3106136,3252779,2596558,1765204,3515021,1471695,2145610,2812502,2141475,3102903,1463792,2390306,2617405
2021-11-08T11:40,3053268,2788043,1633943,2809981,2418978,3256314,2658490,2936513,3131973,2727278,1218219,2848612,3415850,2245608,2695999,3161228,1459978,3216313,2005316,2304447,2050824,1705784,1787047,1668606,3768004,2810256,1878131,2720502,1295584,2616178,2121319,3626168,3278435,2137412,2347769
2021-11-08T11:45,2102190,1885640,1235143,1953752,1898045,2860849,2012850,2433219,1945182,1792862,1889737,2648321,3674753,2888836,3630986,2461009,2248426,2872831,1941070,2110428,1805717,3158161,1781308,1606587,2947451,2187246,3232176,2070467,2643564,2715874,3346714,2151202,3519442,3514766,3676142
2021-11-08T11:50,1072740,2955045,2396732,2643384,1915696,3869260,3231194,2338515,2465148,1726374,1059390,2311851,3162734,3375751,4450509,3349837,1994207,2003284,2639660,1741799,1750861,2611854,3604168,2651827,3546956,3310817,3233162,2250053,2104191,3190907,1692270,2594900,1673833,3271118,2307141
2021-11-08T11:55,2487572,2957778,2490738,2857718,2163451,2525854,2917839,3311936,2409279,1865448,1820496,2115135,4103348,2158379,3689501,3072615,1524518,3139086,1702502,2290022,2100252,2241302,2269533,1878823,2553332,2768737,3384109,1740680,2961591,3013240,1870954,3496655,2976703,2734786,2240243
2021-11-08T12:00,1998218,3074865,2345097,2500400,1298443,2440927,1598045,1832999,2799694,2243301,2851419,1839193,3456255,3316956,1595600,3405709,1619130,2432701,1405829,1370635,2448207,2173057,2128259,2433840,2679497,2063170,2518029,2144416,2570030,2578059,2333461,2790330,2631074,2002886,1729526
2021-11-08T12:05,2433781,2506884,2472809,2096887,2599993,3038279,3414450,3618937,1852308,2619135,2003923,2227614,2871287,2900817,3276298,1748599,1580089,2904357,1749774,1586134,1367816,2072724,1670019,1266904,1622081,3971633,1835639,2375861,2764618,2885263,2916054,1876859,3430145,1813866,1488924
2021-11-08T12:10,1281730,2986136,2618534,2333927,2088974,3685789,2570913,2839069,2516222,3460184,2187923,3328233,2388288,3350071,1880241,2962830,2130935,2696686,2420461,2321157,2916819,2565487,3360433,2394295,2502429,1206937,2633326,1223352,1582553,1834983,2730859,3215723,2556532,2444885,2122687
2021-11-08T12:15,3288380,2340083,1872662,2040771,1532217,3180730,2380207,3408861,2346407,2371488,2099926,2743236,3287630,2426355,2933626,3328553,1912857,3202021,1473443,1755042,1933201,2117299,3101556,2068106,2952919,2485213,2354342,1542714,2241154,2931038,1785488,2346152,2287978,2402722,3074993
2021-11-08T12:20,1938916,3316578,1703611,1982219,1565969,2833353,3199834,2652991,3111056,1864947,2422045,2844339,3086564,4167270,2522286,1531708,1722170,3413653,3099307,3322513,2147494,1997199,2756013,2125991,3277574,2888990,2894212,1153854,2041826,3915903,2009156,3710838,2632714,2166238,2460981
2021-11-08T12:25,1180072,2676920,2578676,2544383,1814523,3302418,2360342,1907710,2952286,1433754,2391110,2401602,3242955,2485928,3499485,2701772,2386386,3075218,1458434,1749225,1292219,3652164,3190484,1391935,2896637,3383543,2130880,2828955,2326461,4124734,2348128,2733106,3635649,3463676,2050463
