mtime,AD,AF,BG,BO,CR,CS,CV,DR,DV,DW,EN,GL,GP,GU,HL,HM,IO,IW,IY,JK,JL,LM,LP,LQ,M,MT,MX,NP,NS,QR,QT,S,SZ
2021-11-12T22:50,1562991,4419891,4110762,2172036,3946101,1906483,2562739,2807522,2748100,2708941,2035094,3525048,2299209,2214989,3901244,4252210,2543450,2423934,2472805,1710053,1910366,2718924,3577182,4202424,2920281,2729221,2581375,2325761,1867446,2693353,3073655,3662052,1814233
2021-11-12T22:55,3850915,2663191,3398963,3964806,2008253,2616450,3009804,2886635,3139215,3422794,2236750,2970622,2767326,2827632,4156004,4726309,3357112,2621153,2636753,3914095,2824009,3439939,2709972,4070244,4024610,4283039,2750389,2657829,1380271,2878867,3098645,3513904,3068744
2021-11-12T23:00,2557826,4123048,3615098,2567282,3941888,2503011,2440572,3830538,2690282,3314506,2538476,1890547,2208915,2137803,3867326,2262098,3489217,2266088,2831328,2828783,2399868,3099297,3434959,3308715,2389243,2313364,2597370,4133225,2777914,2104754,4512337,1851130,4231592
2021-11-12T23:05,2709309,3272764,2976856,3143926,2193295,3628151,2631148,2508865,2424451,3874826,3335932,2126487,3503284,2304606,3915919,2853377,2962678,2411498,2772822,1665265,3526363,3023538,2426924,3944335,3955839,2145455,3836666,3725778,1968118,3190780,3498631,3548775,1395394
2021-11-12T23:10,3581236,3369009,2055016,3347301,4132567,4702227,2658973,3073004,4425582,3058015,3728285,4474961,2307745,3449459,4044757,3393810,3030856,3421410,1738611,2319358,2441958,3974137,2560998,2546150,2825544,3744646,3079822,3395965,2017379,2915134,3187629,3408058,2504416
2021-11-12T23:15,2890060,2794097,3677070,3120187,2606005,3362427,2732409,3055625,3059570,2856756,2505860,3034600,3473982,3168721,3646755,2715879,1344197,3283783,3336981,3390192,4006100,4918654,3361426,3043330,2411569,2535994,3685489,4840561,2711587,1664744,3111318,3063895,2382275
2021-11-12T23:20,2797095,2409134,2663499,3781558,2248321,2971083,2408409,3423277,2495764,2795452,3350177,2673874,2930635,3863981,4779324,2348374,3229347,3053451,2564182,1742024,4284832,2887428,3085174,2380117,2316127,3204197,2458597,2933238,1660424,2274558,4360063,2079809,2689631
2021-11-12T23:25,3741078,4545180,3231212,2718552,3593531,3946362,1755478,3298132,3930564,2991673,3428779,2295187,3176616,2856802,4320713,2986893,1829096,1775886,3512853,3240821,3252189,2776265,2138636,2477385,2344658,2931147,2886279,3428072,1034243,3239073,4269611,3289892,3293323
2021-11-12T23:30,2513780,2879592,3956318,2781954,3958549,3192052,2468478,2573549,4003227,3101230,3399298,2856371,2522118,4576179,3060943,2427059,2623174,2731472,2250347,2459083,2967649,2658077,3528561,4220541,2754670,2055592,3351326,3214306,1926067,3314804,2422110,2844186,3247689
2021-11-12T23:35,4056630,3476870,2489233,3886196,3071242,3117395,1822675,2273846,2337650,3025904,3932101,2133893,2415169,3490640,3068816,3230935,2817472,3987785,2115790,1922190,2492025,3133801,3446665,1915548,3473102,3962312,3103932,4107610,3046888,3834199,3232990,3311387,2453513
2021-11-12T23:40,2165940,3527490,2145355,2889051,2783018,2727513,2316238,3471255,2785130,3770819,2941987,2905598,3263146,2240622,3681509,2473134,3580375,2176694,2684686,3568642,1866515,3468092,3043616,3062931,2959661,3572168,2314966,2157328,2706580,1959976,3794101,3881383,3611702
2021-11-12T23:45,4392595,3478885,2935283,2650277,2186371,2375763,3321250,4019029,2015670,2852730,2821585,3088808,3060211,2493329,3143641,2742083,3494156,2533843,2236328,3577861,3346861,3918651,3333042,3492236,4269699,3143424,3264576,3485880,2013173,3256812,3535592,2285735,4447851
2021-11-12T23:50,2836755,3471879,3046751,2520862,3836519,3524222,3253161,3227194,3310549,3487563,3202371,1339823,3241222,3310519,4364925,3014497,3384701,2620656,3459212,3045525,3660895,4004043,2662718,3143439,2792332,2478501,3915806,2915392,2060419,2103337,4167528,3195293,3153285
2021-11-12T23:55,3148169,3782715,2370550,3278142,4394760,3220050,1725315,2863773,2405398,3199451,2801452,2216654,2599800,3834243,4568069,1592939,1733346,2207665,2834601,2901087,3100930,2518635,4386085,5083883,3361490,2644805,2659181,3059815,2752766,3074296,2913209,2953414,3619163
2021-11-13T00:00,2787966,3777742,2533842,2381208,3209596,3327393,2730786,3741901,2237123,3314495,3376389,3091777,3124835,2588249,4064915,4676006,2409728,2253598,2419756,2439072,2930074,2299889,3498860,2491751,2607546,2740518,2984456,3863793,3289347,2237421,2437676,3086981,4593172
2021-11-13T00:05,2995648,3416731,2870135,4639523,4763074,2104749,2761033,3017900,2867633,2069378,3570991,2961776,2658508,3444314,3184354,2807557,3354854,2682083,3085779,3081620,2555452,2492672,2565095,3901198,3009487,3339079,2946312,3472497,1628979,2477275,4004068,3032898,5070604
2021-11-13T00:10,2135320,2431267,3084975,3087304,3343621,2429379,3039439,2929942,3009453,3540949,2705884,3450434,2193144,3511957,3185151,2856666,2467218,1806997,3000653,2797421,4029490,3106524,2882006,3404294,3154806,2859855,3674517,4860666,1245537,3650337,3117726,1960752,2563037
2021-11-13T00:15,2277699,2932924,2354477,1814722,4545540,3129648,3909104,3932620,3809506,2988906,3741893,1319628,2345213,2656751,5017427,3391494,2297388,2735168,3038148,3539936,2617660,2411288,2658966,2296799,1815397,2916092,3530105,2534007,2727540,2820512,3556869,3756767,2021682
2021-11-13T00:20,3523128,3551227,2845196,3345166,3045906,2453532,3873238,3323877,2766731,3377078,2164767,3011945,2022727,3467894,2939401,3862526,3642180,3204962,2598803,2210535,3468294,2594567,3569711,2922627,2763568,2310640,2640050,3394232,2378867,1873158,2960775,2494839,3240523
2021-11-13T00:25,3432515,2593548,2573426,3350848,3366906,3457494,2348689,2742248,2975106,3808441,3213241,1504955,2694147,3668958,3414080,2159227,2349919,2874934,4222066,3231549,1413669,1790067,3894593,3257644,3427276,2302774,2531365,3117796,1822007,2460962,2172612,2875417,2960570
2021-11-13T00:30,2601440,1456925,3479893,2531470,3190617,2374039,2695644,3831241,2722498,3036681,2892010,3345621,3064357,2852075,3326015,2762881,2848681,2126967,2206140,2549614,2004541,3765575,2278200,3674587,2977757,3920894,3601573,3401903,2463949,2400881,2048979,3128725,4247038
2021-11-13T00:35,2986075,4564040,3232673,3489940,2137666,3076065,1862983,4590540,3386518,3099193,2920760,791420,2493195,2413549,3094427,2653339,2384402,2251848,2460549,4066700,1738694,3068424,3308361,3000944,1938511,2999988,3054766,4627052,2619428,1979112,2419334,3590913,3589603
2021-11-13T00:40,3371231,4355324,3421137,3124733,3417212,2969975,2591445,3215134,2839745,3643964,3252669,2310867,3095188,2976787,3826636,3132279,1786261,2416014,2149036,2399453,3472105,2838503,2532037,3163404,2575397,4073946,3763975,3645173,1771025,2075815,2589453,2739039,4837457
2021-11-13T00:45,2781112,3582581,2379169,2126896,3049081,3823073,3306909,4020227,2213164,2541254,3790724,2046124,3274034,2804845,3598008,2921756,2434340,3116268,2081593,2872994,3413149,2687783,3058034,3267287,3190575,3018612,2743944,3977141,1485251,3114602,2498629,3641323,2858879
2021-11-13T00:50,2146648,4087930,3569312,2402325,3797828,2981439,1615800,2451077,1726219,2597858,2668488,2512850,2758828,3485614,3641221,2024409,2451844,2568908,3115865,3783118,3668738,3953804,3346986,3733460,4003651,1923424,2867906,2900405,2281211,2246169,3118282,3475784,2734153
2021-11-13T00:55,4076542,2107348,3007236,4404767,1601148,3290166,1820859,3735011,3800008,2678098,2383942,2820149,3105634,2224695,2557027,2760796,3496729,4071481,2079787,2811984,2205449,3185086,3220193,4092636,3150931,3214527,2998705,3233377,2827421,2117128,1111042,2311283,3288022
2021-11-13T01:00,3986228,3039585,3150202,3366708,2839233,2670671,2748669,3750409,2395686,3658365,3023557,3302328,2614175,2916886,4907415,1926525,2439538,3056053,3035658,2345822,2741286,3792293,2221838,3089691,2906273,3122734,2604796,3602147,3095374,2131130,2888345,3168935,3587186
2021-11-13T01:05,3124545,3003425,2967885,2891840,2811589,3654480,2631137,2962765,3460206,3263381,3375387,1980140,2993360,3354266,4271915,2468495,2751915,2117073,3745708,2561064,2553769,3255583,2422827,3200759,2701507,3307288,2461191,4911327,2334464,3109716,3078539,2772846,2137183
2021-11-13T01:10,3219573,2919588,2708458,3046699,3450733,3949570,2338352,2538439,3100544,3214724,2904681,2757073,3328085,2312400,3938403,3593789,1963931,3737777,2743144,2153540,1485069,3291693,2888750,2435624,3426878,3072186,3357758,3480159,2442191,2881911,2194490,2575899,4215056
2021-11-13T01:15,2299895,3265685,2876759,2927643,2953819,1909696,3058903,3077926,3355187,3595024,2730291,2991280,1485501,3066378,3414208,3575993,3875069,3366891,1935339,2087672,2989568,3153480,2375227,2868379,3851238,4142694,2581880,2395338,1672026,1940374,2947892,2053342,4523754
2021-11-13T01:20,2930957,3808229,3328187,3327632,3348203,2291300,3125350,5250518,2203206,2811864,3963175,2620187,3056320,3766607,4683862,4307061,3824480,2731313,2456880,3911459,2348279,3268163,2996226,4649667,3417615,3009703,3671226,5197594,2649480,3170024,4872721,2334680,2626577
2021-11-13T01:25,2698586,3243775,2816229,3739994,2438219,2444229,3176058,3880646,2536480,2516694,1875745,2093497,3051784,2477067,5255665,2333956,2528322,2966950,2008584,3163778,3380868,2619883,2535369,3233715,4238093,4078525,2380200,3601926,1711121,1564415,3522632,3798372,3543537
2021-11-13T01:30,3213455,3406845,2227331,3615562,2682816,2787825,2053344,2974629,2105402,4636745,3532304,3142752,3793513,3485234,3620148,2699116,1331379,2942050,2227720,2790301,2969417,2048139,2853210,2180074,2991336,4327650,2420725,3531597,2465340,2304540,1909188,2148487,3084833
2021-11-13T01:35,3203257,2807782,2303920,3520232,2948902,3924550,2566948,3011707,2718077,2684590,3179188,3677882,2848826,2799485,4032384,3551443,2976208,1850633,2318219,2192509,2870199,2563473,2519975,4451365,3742988,2239993,2706925,3468415,2694293,2871810,3187444,2780449,3781424
2021-11-13T01:40,1872605,4516274,2363032,2494591,3173187,2241268,3491198,3537188,3091067,3044098,2695338,3692686,4318403,3220054,4295563,3436769,4053240,3725174,3473003,2840525,2409419,2088463,2218224,4734522,3703258,3023496,2928245,3541833,1854270,1967475,3191207,2385177,3585474
2021-11-13T01:45,2576911,3883699,3452688,2490867,2962013,2895509,2048445,2867644,2240960,3438636,4240736,2641523,2563623,3280507,6105721,3373465,2701443,3038615,2240807,2726607,3760061,4054676,1809032,2548211,1730391,2420296,3021660,3776289,2932515,2320734,2206709,2716038,2530584
2021-11-13T01:50,3385849,3079896,2634055,3215939,2989895,3035608,3550183,3482690,1319795,2291407,2989474,2939712,4873525,3750031,4529220,2675975,1911616,3469238,2264142,2635634,3595639,3989474,4746673,2921318,3074604,3076530,3103948,3508924,1682460,3374921,2681005,2624384,2776138
2021-11-13T01:55,3121260,3197712,3152411,2160783,4761449,2305542,3600534,2363746,3660470,3038236,2764652,2336430,2299301,4250117,4235408,2825655,1871508,2646490,3097596,2619682,2384694,3555209,2498728,3408023,2144308,1793594,2533486,4436986,3064831,2689320,2876110,2558179,3975310
2021-11-13T02:00,3009538,3480824,3697202,2459029,2584741,2866913,2368052,2133294,2389686,3165547,2368499,1695336,3298924,3035389,3773106,2949093,3332382,2195922,3200825,3632594,2367111,2755777,2778473,4982431,2787620,3240721,4133170,3406458,2238536,2298050,3537271,2494855,4329927
2021-11-13T02:05,3766505,4068592,3268048,3578934,2285076,2828026,2826866,3594861,3841693,2983807,2824130,2416003,2944573,1823801,3219457,3263848,2887036,2597624,2643566,2475026,2564909,3613966,2473037,3389864,2445459,3271189,2813832,3469468,2234930,1956977,3442671,2725179,3085516
2021-11-13T02:10,2863502,3266313,2121500,2000102,2880237,2944491,3225897,3095343,3146369,2932478,2565275,2848123,2234073,4163101,2287704,3427837,3052129,2834920,2944487,2307393,2852479,2719633,2452776,3115989,4605094,2448084,2313369,3452788,2749418,2286996,4501197,2890044,2978971
2021-11-13T02:15,3278370,2935265,3175794,2120152,2836749,2896192,1982286,2233798,3402538,2645990,2863392,2324122,2666924,2670036,4653394,3792435,1593733,2957694,3004951,2362896,2213760,3699998,3584500,3600338,2956785,2725277,3513866,4147016,1933367,1923543,3548769,2488881,2096423
2021-11-13T02:20,2310241,4139724,2757318,2269991,2382312,2901367,3356748,5104516,3035226,4343146,3200539,1679589,3574238,4622236,3649622,3150776,2402815,3224176,3453557,3017995,4077454,4203466,3214693,4061345,2008324,4010688,3381028,4282071,2062263,2522185,3154359,2133909,2553758
2021-11-13T02:25,2347480,3249771,3395617,3946723,3397974,3251117,3294809,2658951,1996441,2245619,3176828,3298157,2843436,4469449,4035873,2258358,1692498,1889750,2460772,2146850,2831211,2762327,3357010,5324570,3013276,2191790,3638441,2875103,1864903,2975718,2357447,1963559,1839133
2021-11-13T02:30,2394689,4691630,2653937,2684126,3297127,2253923,2881208,3557190,5128923,3132112,2570691,3308044,4870993,3756258,3346528,2332835,4532474,1546659,3459411,2532321,2836620,2428541,2136930,2884480,2760319,1735239,3599295,3659060,1349744,2694461,2794192,2596059,4345168
2021-11-13T02:35,2123799,3166738,2574854,3221965,3602618,3414062,1732461,2743488,2645350,3506615,2832374,4131741,1604972,4041519,3821924,3349644,1410720,3737126,2101203,2869857,2530955,2214372,1877285,3958496,4091629,2749948,3238036,3701648,2202889,2528801,2540439,3059924,2572132
2021-11-13T02:40,3368009,3755641,3601576,2470821,2463096,3007487,2448022,2501229,2307926,4969661,2483360,3294448,4048899,2032510,4875807,3033363,1569344,2486246,3343179,2597463,2911768,3064490,3329472,2483383,3340049,2521895,2769018,3369036,2702766,3655589,2649005,2862392,3383743
2021-11-13T02:45,2416626,2326353,3607844,3126295,3586420,3180833,3187203,3992599,3452135,3505262,4121476,2232438,2650941,2427899,3695101,2748769,3306593,2980112,2569857,2543669,1773422,2500855,3018597,2836987,2160791,2267721,3188160,3320412,1245499,2172415,1134529,3419483,3845143
2021-11-13T02:50,3214624,2269701,3182494,3188020,3357736,2519481,4151075,2600419,2913784,2158779,3164865,2229707,3368262,2711319,2996532,3897985,1917392,2912710,3087555,2154284,3681851,3111389,4071909,3710946,2709864,2485207,3070242,3484732,1870655,1992996,2255359,4692622,2495760
2021-11-13T02:55,2811248,4355043,2847358,2407476,2985442,2201640,1374868,3747568,2651658,2992514,2759454,1426351,3216006,3118412,2227488,3521156,2285534,2749665,2284715,2264957,2848465,3056718,3230227,3763180,3586081,3594252,2124733,3241096,2344037,3140407,2987097,2737757,2748707
2021-11-13T03:00,3109075,2567594,4100964,2838317,3001208,2260273,3323037,3427338,4649729,2936324,2855295,2674746,2180561,3792615,3337605,4333646,3551543,2048473,2801101,2947477,2296670,2896975,2619119,4054414,2943118,3637514,3023883,4150419,2449123,2891238,3713858,3876486,3269502
2021-11-13T03:05,2067517,2902417,3777656,2474765,2978180,2806176,3602892,3900118,2566395,3216322,3191720,3446403,3976092,3350604,3188801,2767458,3633555,2839029,3062178,2742541,3483353,2705035,2740774,3359475,3585282,2851313,3052419,3752295,1974800,2058722,2172893,2030126,3121226
2021-11-13T03:10,2815682,4017998,2676273,4814149,2936565,2120812,2226411,2855096,3779502,2768402,2651354,1814437,2036757,2882613,3203438,4004185,2604359,3068315,2555992,2207549,2720151,4646387,2861552,2223305,3886298,3812425,3150355,3312644,2414801,3179330,4237532,1994533,3084814
2021-11-13T03:15,2378543,5285799,2590259,4151129,2725556,3614340,2391206,4460270,3022162,2885877,2261514,2270551,3036263,3053076,4919315,2086323,2131149,3505351,2741123,3370819,2533482,4513220,3607050,2113553,2246366,2641867,4135350,3987870,2405401,2962305,2450463,4205602,1998193
2021-11-13T03:20,2463205,3129265,3093766,4158308,2777705,4044867,1900275,2717563,2913839,4084126,3033679,2653335,3800353,2712733,2809963,2321093,2074779,3228322,2611760,2470217,2893076,2255208,3153056,4845556,2695297,3714369,4141586,3936468,1981026,1846356,2853796,2997711,3887298
2021-11-13T03:25,3591008,4188207,2232464,4099059,1978674,2648046,2109154,3116364,2754981,2982077,4119730,3227201,1975949,3544024,4065930,2946266,2392174,2192382,3140321,4256137,3849219,3827401,2502696,2550831,2386375,3159425,3054718,3400089,1548025,2237571,2859610,3294584,4026624
2021-11-13T03:30,3757604,3346025,2993996,2277859,2914202,3476171,1830813,3571223,2744603,3273712,3918800,2869443,1700367,3249079,4789302,3185187,2047697,3937943,2269243,2481602,4153193,3784509,2783214,4111778,2439660,2004290,2285301,2510810,2194940,2917336,3198092,3392277,3026507
2021-11-13T03:35,3473630,1821132,3152101,4106687,3450197,3285026,2086967,3062605,2843189,3870658,4362848,1682437,2723806,2654167,3765565,3371170,2321174,3193037,3236966,1864764,3127048,3788368,3236027,3676942,3718170,3133875,3594066,2099818,2117344,1777624,3234741,3122337,3189126
2021-11-13T03:40,2749424,4546546,3519577,2627066,2811464,3817351,2229559,2495831,2745240,2560051,2280766,2585967,2077374,2481068,2636634,2875726,4368871,2513600,2669482,2485703,2515650,2754447,3321249,4154211,2843911,3250653,2809193,3541387,1760352,2232912,1801384,3119865,2338025
2021-11-13T03:45,2600113,4785521,2689506,2193034,3022989,2301332,2881333,2930371,2952493,3044910,2425708,2133209,2691661,3274803,4787388,3715935,4212913,1114019,3417852,2083616,2932430,2654867,2236869,3284952,3501326,3695525,2004135,3546588,2121810,1995039,3023759,2966607,3486106
2021-11-13T03:50,2841692,2570388,2881951,3328075,3792198,3313795,1471827,2458039,3581860,3236856,3269967,3532808,3330751,3477521,3154269,3549849,1176147,3668343,3375649,2573917,3896213,3524374,2699944,2623604,3235591,2791491,2547947,3227569,1975527,1766060,2879224,3560512,3830451
2021-11-13T03:55,3435503,3453307,2992066,2651210,3935044,3431299,2690093,3776360,2572312,3955796,3052954,2724142,3132253,2799320,6261298,3405195,2526487,2893452,3075967,2743097,2548494,3796577,2016133,3108360,3370591,2300598,3005738,3210866,1329032,3220839,3044138,2259399,3637566
2021-11-13T04:00,3252451,3964855,2492715,2771592,2923333,2509661,2792210,3433401,2528263,3077712,2006799,2502128,2802272,4079464,3583862,2544117,2291791,3201163,2435091,3356872,2444032,3175115,2593402,3319193,2817630,4344971,2537333,3952287,2500623,3188375,1809212,2010516,3849798
2021-11-13T04:05,2836598,2974234,2561303,2347219,3067565,3190251,1511911,3521274,2456015,3321794,3220433,2942542,2636813,3856642,3414376,3655448,1865066,1954194,2736158,3346352,3224477,3009603,3203727,3371700,2636922,2584508,3455849,3004199,2383652,2439914,3791607,2237074,2501523
