mtime,AI,AM,AP,BS,BT,CI,CR,CU,CZ,DO,DT,DU,DV,E,EV,EY,GK,IJ,JR,JS,JX,KN,KS,KT,KV,LQ,LT,M,NO,NR,NW,Q,RW,UV,Y
2021-11-09T09:55,2315550,3001724,3404740,5584281,4809771,4403010,3183848,4814880,4165791,4404506,2119282,4266743,4323082,3498172,2892996,2535514,3126099,2695295,3976293,2979516,2995907,2180213,2978503,3371824,3773333,4155182,2494444,3131752,3925786,4326867,2499270,2774090,4089189,2620352,3733218
2021-11-09T10:00,3395701,1716214,3356339,3357549,4403259,3550008,4275932,4038626,3131238,3162403,2688229,3402245,3926331,5012519,3221641,2749878,3578520,3616176,3142413,4057179,3619980,3715879,4183019,4103450,3878920,4712479,3904370,3405173,3730004,4644207,4461202,2621941,3310188,4159871,3287957
2021-11-09T10:05,3713236,2759590,3522416,3401960,4418317,3679261,3196147,4271693,2975459,5329436,2914008,5438978,4067862,3171250,3796855,4025491,4247578,3646590,4474566,2650103,3815260,1844520,4909051,4492079,4288291,4662593,2607442,2251859,3643614,3827682,3786771,3574317,4722264,3958854,4878078
2021-11-09T10:10,2877433,4126437,4637243,2929080,2951066,5094510,3992586,4195666,4626446,4535093,3398444,2339984,4119274,3846128,3525830,2017641,3706537,2896311,3678609,2478264,2815100,2914951,4081035,4302368,3471302,4182895,3600158,3466883,4050107,4006433,4530759,2669817,3834401,3627221,2842917
2021-11-09T10:15,2674614,4536535,4153731,4012626,3703181,3201521,3616580,2404466,3317489,4538791,2365615,3904928,4755533,3802778,2692674,2016065,4061493,4209017,3421405,3381928,3306230,2966334,4754723,3669108,4286278,4142891,2958490,3825499,3704242,3448176,3746593,3809892,2583276,4857530,3036584
2021-11-09T10:20,3514234,3065003,4219814,3350599,3975071,4463309,3118001,4215902,2708951,5255075,3052988,2781882,3186382,3427317,3260599,3765141,4392459,4747694,3843230,3524314,4359909,3105074,3818575,5145953,3858224,3769208,4297375,1689495,3579499,2468363,3968921,2955326,2828120,4317556,3119585
2021-11-09T10:25,3622014,3689019,2370004,2455251,4407460,3421389,3398478,4819485,2789142,4147657,2464327,4516029,6059081,4169069,3565568,4027415,3753598,4478195,4537956,2839541,3413067,2189752,5111437,2480142,5432566,5252482,2426321,2516675,4841020,3333458,3024195,3440366,4143226,3392619,2846542
2021-11-09T10:30,4188417,3794966,4019119,3592119,3874839,3030000,4296943,4593575,2999982,3651900,2566150,4421199,3929638,3441788,3684754,5236698,3776204,4977030,4018160,3855266,3044007,4895438,3380792,3159400,3593256,2968508,2100966,3458928,3656407,4031864,3617416,2974916,3740714,4308954,3195447
2021-11-09T10:35,3758418,1878882,4142526,2409427,4602555,3372676,2022783,4865932,3169141,3429106,3170011,3230779,3834057,4021579,4246847,4862668,3351815,4921714,3172316,2595550,3775692,3171622,5372876,3983144,5255150,4846614,2977132,2732119,4676042,5349026,3148082,3081560,2467051,6401638,4281772
2021-11-09T10:40,2262167,3212815,4384363,3659457,4250708,4044094,1920515,4081973,3798075,2534629,2463322,4032521,4165336,5062316,3405577,3939424,4511137,4803999,3766193,3366113,3034781,3633762,4519642,3719895,3979260,3944798,3321186,3100760,2907271,2965730,3338806,3759753,4528156,3193352,3392269
2021-11-09T10:45,2894402,4351817,3856253,4061602,4238158,4171634,3830144,3864907,3793121,3880836,2971887,3854367,4916829,3286729,3532658,4465064,3648283,3246720,2813959,3741555,3472745,3155472,3897371,3798357,4547492,4143550,3494744,2565121,4087335,2813177,5209309,3101904,3264989,4112645,4529084
2021-11-09T10:50,4307381,2307609,3215891,4865115,3281470,3512911,4305105,4582530,2894432,2555237,3814235,3102102,5011827,4317342,3821644,4334447,4864487,4306231,3572512,1554735,3639789,2842135,2986487,3626297,3869250,5250136,2274638,2949904,2909788,3331899,2448541,4054341,3430902,4288539,2342190
2021-11-09T10:55,2775057,3778355,3906712,4487599,3627768,3190778,3095308,3880158,5138755,2433885,2937404,5009693,5266019,3788523,3248411,3324092,2841141,3627615,2495486,4561232,3124751,2472807,3614086,2656123,3213755,5527934,2316601,3423767,4927428,3700857,3891476,4261832,3939632,2899571,4725951
2021-11-09T11:00,4091648,3344140,4133533,3808532,4633936,3073037,4695885,3163286,3566732,3833645,3489305,2817836,3694053,4139038,5048196,3152349,2912315,3562585,3838060,3504620,2396225,3729039,4382100,4221984,3556287,3962595,3670645,3719101,3964596,5129353,4352055,3415512,3955687,4481961,3109742
2021-11-09T11:05,4130808,2204660,3873835,1725097,4612988,4067496,4084392,2835670,2715342,3532126,3297728,3813264,3258091,3593891,2645444,3255442,4112729,1638674,2658925,3313981,3702710,2960511,3716521,2784257,3427817,4537363,4054587,3476243,3282053,4676575,3360475,4096660,3515043,3741286,2896013
2021-11-09T11:10,4045974,2735522,3500521,2943127,3936506,3893449,3653490,3415309,4639068,4365817,3163036,4470992,2698412,2737335,5159912,3478805,3482549,3745994,3337273,3780403,4419617,4226013,3194216,3393191,4106310,4101044,3124828,3225230,4796318,3645288,2989772,3328504,4786000,2777167,2588985
2021-11-09T11:15,3114134,2859796,3425592,3781936,3841383,4566949,3095018,4719402,2840054,3785161,3231944,3866134,4279908,4480885,3533093,3512420,3453783,3026433,4733953,3541186,2487111,3411742,3743413,3086773,3698771,6136864,3851672,3295281,4575227,3116197,3572569,2641771,2500225,4185389,3460308
2021-11-09T11:20,3386347,3952122,3225903,3108765,3702781,3162165,2571822,3627578,3226024,4057647,4093025,2900046,2557564,2231727,3413099,4206553,3692597,2187354,3533727,2399720,3641678,3196218,4924114,2097761,2522250,3619959,2891267,2624156,3933153,3858261,3853070,3019710,3684692,2998345,4330647
2021-11-09T11:25,2933969,2399216,3934025,2868834,4022405,2626166,4080384,4003388,3451449,4463334,2971116,4383211,3252203,3426684,3757715,2628854,2682911,2532945,3388686,3377288,3146022,2125274,3318229,3057699,5237096,4431239,2368987,4228077,4144377,3897317,3889962,3274933,3226727,4683911,1928346
2021-11-09T11:30,2930882,3141602,3506286,3581142,4989120,3324738,4907043,3694172,3497082,4234484,4772053,3733396,5580693,3882427,3025611,3357549,5445892,4291256,4203040,4230733,3169846,3597164,3209380,2860892,3585108,4099501,2806326,3501284,4495398,4686776,4040817,3133072,3760455,3544703,2521638
2021-11-09T11:35,3204725,2953444,3442467,3845125,5143124,3575544,3115472,3785787,2117255,3018185,2588183,2688128,4013261,2703747,3256171,4369167,4645090,4934100,3981606,2460311,3504195,2461391,2651354,3541070,4046515,5294397,4924963,1915684,3870456,4733229,3067601,2687492,4309208,4188376,3275315
2021-11-09T11:40,2809611,3038294,3380736,3771578,3293084,3330771,3222981,3415183,4163768,3143050,4165136,3290513,3211667,3118078,3116852,4762926,3398656,4696191,4034986,3962245,4872594,3951527,2535246,3134131,3269400,4320671,3920001,3696966,4199153,4281423,3982742,3696836,3790295,3660596,2518604
2021-11-09T11:45,3471545,3393564,3270433,4124235,5597945,2749080,3638820,4394744,3698177,3905800,3053937,3686649,4989896,3530721,2634728,4703313,3179312,3883672,2935248,3093470,4050666,3177213,3364076,2940733,4561875,5616577,1889157,2868415,4868394,3631897,5854590,3496002,3999841,4060601,3854646
2021-11-09T11:50,2520030,3243264,4218063,1781437,5044515,4174918,2977525,5112158,4265380,3937289,2393934,3739030,4219130,2740063,4220840,3198186,3764096,3962159,3113289,4533666,3066613,3530197,4579194,4523467,3521345,5973109,2502217,4394906,4457602,3727186,4058065,2826767,4944067,4019627,3279297
2021-11-09T11:55,2948066,4073987,5376127,4169555,4107955,3717478,4247950,3153075,3143631,3175406,4284406,3355683,3460760,4610954,2710778,4333244,3806754,4294350,4238320,3271699,2720819,3472309,3969004,3738608,4205226,4589862,3679842,3375461,2812875,3251536,3768363,3513236,4104518,3644430,4489898
2021-11-09T12:00,3820337,2917764,3868835,4935010,4809435,4003559,3949942,4064591,4170765,4478209,2637227,2998551,3597704,4153549,3936670,4235167,3694854,3630295,4189060,2802175,4115887,2510598,5794288,3924343,2931834,3932796,3282345,2796340,4429212,4181245,4287365,3228389,3088787,4454059,3688612
2021-11-09T12:05,2788638,2596618,4212835,4020533,4347823,2982449,2582993,5055429,2794140,3863217,2787242,3153889,3739809,3743560,4465514,3668995,5151034,1759282,3303751,2622488,3839030,3401595,3681259,2724061,4498083,4273948,3215539,2784124,3726542,4735139,2169447,4070084,4618272,3507919,3352248
2021-11-09T12:10,2602865,1866393,3669510,4000225,4700888,3608810,2867800,3081600,3022737,4015980,3217886,4376240,3957193,4759639,2257873,1385581,3056687,3224930,2945656,3004509,4440408,3049443,4242683,4533287,3983826,4698611,3432713,3351638,3130098,3671980,3524213,2293003,3453163,3071754,2907288
2021-11-09T12:15,4013282,3128431,2765562,3420879,3172728,4853287,2385002,3293669,2443397,4037714,3054211,4507303,5181147,3058243,4055195,4470090,5193201,2979017,3709758,2893704,2886512,3518551,4039083,4134777,4887141,5798592,2790339,2850383,4775273,3921147,4049337,2478760,4465392,3416878,3606875
2021-11-09T12:20,3086282,3310042,3428895,3740054,3094871,2718445,3019596,2802673,3546092,4311334,3690391,2469544,4140568,3047954,3077892,3388220,2972945,4076125,3455751,2506638,2917124,2684729,3707870,2878898,4122560,4925716,4180008,1777710,2826456,2423828,3294677,3621768,4587809,5017809,3756623
2021-11-09T12:25,2964617,2618182,3851041,4010587,5765973,4116048,3258838,3741111,3860323,3476686,3624706,2958421,4265470,3522049,2680506,3917780,3678325,3298040,2567510,3341289,3577681,2806407,2455542,2632307,4305786,4224919,3261769,2966036,4114879,3400121,3576558,2514704,4016988,4189238,3155681
2021-11-09T12:30,4134187,3578858,2915868,4729219,4110562,2956765,3366473,3207603,3502654,4203454,3418793,2572571,4684830,3915449,2829771,3071819,4496068,4070979,3208565,2698892,3730752,2306066,3337448,4513026,3493076,5461102,2964052,2556039,2698672,4055648,4896911,2978367,2745243,4717835,2704799
2021-11-09T12:35,2525499,3190638,3087125,3385464,3950687,5171072,3731573,5527396,4371124,3248546,2151152,3854053,4143062,4072311,3685148,4820529,3401652,3943779,3249218,3219383,4538446,3413005,4924341,3815275,4290023,3921120,2174366,2883276,4271518,4364867,4505141,3950712,3978688,4033765,3540901
2021-11-09T12:40,4172178,2107467,4547220,3608952,4803435,5741226,4815368,4067959,4298541,3276330,2630959,5101488,5415653,3151502,2645900,3929988,4806619,2880727,2889592,3713097,3096417,4785308,4246059,4043810,3918373,4311291,3093261,2911009,3550914,3079540,4177440,4383056,3497580,4964371,3905691
2021-11-09T12:45,2870158,2760577,4340988,4138463,4042841,3042628,2909753,4054968,3175434,3734513,4951588,3342531,4351183,2757574,3322497,2306700,3419873,4481645,2984356,3196558,3264141,4084957,4299514,2923549,4275217,5409154,3659228,3429714,3288066,3579275,5714851,3187546,4326993,3553572,3304497
2021-11-09T12:50,2172203,2716687,3902100,2869954,3419945,3753044,4599335,5027535,3972651,4601957,3275389,2930435,2953901,3723225,4278272,4292966,4396740,3348403,4267375,2788765,2797996,3557628,3142416,2560349,2869691,3668153,4647948,2444666,3159208,3483940,4388010,2634690,4683852,3862240,3005919
2021-11-09T12:55,4045015,3964407,4123957,4300726,4102792,2905215,3989413,3887715,3643145,4072707,3375984,4040439,2908703,3218030,2372161,3316973,5034009,5190014,3346903,3884986,3361396,3426414,3987293,3089776,4118340,4915803,4696109,3667727,4128690,4241259,4864306,2141110,3636175,4046030,1881996
2021-11-09T13:00,3189047,2461867,3848724,3375176,2515296,4164051,3439861,4441519,1971454,3356257,2508257,4964038,3470207,4174898,3708691,4171407,3037115,4035683,2855243,3468922,3260280,3173144,4334291,5013016,4127284,4476331,3039297,3830710,2396048,3471334,3345858,4175266,4079825,4474914,3898877
2021-11-09T13:05,2655152,2493848,4397006,3259541,3397534,4206129,4470736,4329392,4632949,3248312,2792131,4705155,3554522,2759726,2637062,4267734,4105124,3846155,2705749,4720356,2769296,3121964,3860278,4161000,5050338,4296883,3958071,3630380,4152344,4006255,3454061,4097834,3335113,3485965,4869985
2021-11-09T13:10,3642200,3225667,4902995,4095846,3229923,3907158,5597967,3318088,3244064,3970194,3304206,4337064,3002276,4123243,3678200,2083402,4240372,4532131,2525841,3542789,3067598,4832020,4548155,3113454,4590986,4911603,2831477,3455100,4664709,4404712,4699706,3118208,3898446,2949099,4149622
2021-11-09T13:15,2343539,4283750,3458459,1908606,2492871,4260741,3917793,4731237,5015775,3953492,3643352,3360483,3688890,3948765,4335631,2915467,3534143,2929908,3439689,2731316,3326572,2526648,5312869,3574445,4160971,3580666,2450322,3397349,3029717,3820353,3485250,3207488,3048830,3213546,4360790
2021-11-09T13:20,2975474,3782696,2830760,2932288,3823060,3339755,4291795,4578858,4013097,2152564,4741890,2555875,4247311,3948279,4734164,3149997,4108424,4325189,4505374,3713462,3023322,2982333,3286805,3680048,3968105,3947297,1709783,3367759,3384471,2892792,3680966,3017948,5296972,4070565,4591964
2021-11-09T13:25,3287823,3136779,3077627,2569478,4291384,4064651,4031451,4516965,4377686,4651945,2877361,2866907,6081485,3095502,3341791,2820842,4005423,3302337,4557239,2323705,3262836,3179645,2975199,2560308,3576819,4857576,3486322,4416741,3451574,3882108,3828726,3012007,3770699,4246414,4523901
2021-11-09T13:30,3746596,2615267,4225519,3556344,4161304,3091296,3516023,3040832,3356441,6020169,3759815,4761423,4141939,5467432,5037656,3477589,4656342,4182004,4344966,2910186,2899825,3783946,3214153,3116538,2378624,3521416,2676771,4812374,3655257,1779168,3588534,3466231,4345103,4242286,4585531
2021-11-09T13:35,4373012,2418810,4012836,2703508,4270938,4361449,3684206,4128993,3152294,4513814,3733247,4252189,4814952,3533153,3326695,3631131,3050176,2829416,4395889,3147481,3184737,4099978,4383736,5178499,4681411,4112348,1823226,1780504,3125506,3259959,4890123,3150710,2224386,2887464,3157705
2021-11-09T13:40,3282079,4526388,2746653,3689181,3870408,3058068,3979161,1936658,5015355,3494196,2480117,4324285,4117644,2912348,3753414,4017226,3638744,3308163,4215426,3836740,4521825,3072520,3654720,3887636,5343455,3766123,3276485,3065505,3286208,4719630,5234235,3259361,4236861,3861197,3775920
2021-11-09T13:45,3965469,2077503,2986054,4037884,3263542,3732194,3489700,4001617,2074778,3828474,2312427,3473233,3519428,3932649,4152700,3302890,2478007,3898780,3575729,3127781,2935283,2842870,4444877,3024998,5064699,5211853,3461918,4466017,3297550,5049306,3829672,2053167,4064253,5202669,2345815
2021-11-09T13:50,3699706,3086252,5538290,4302762,2153750,3964978,3603679,3948264,1739691,2768439,3237961,4021113,3295315,3310631,2711605,2921942,3517760,4575882,2246861,3553205,2143992,3209340,5298399,3900435,4673230,3505772,3945590,2369576,2770330,2697052,3709771,2200697,4248321,3056607,4452553
2021-11-09T13:55,3535288,3584382,3966595,3866405,2730341,2539316,3176265,4283515,3134675,3593023,2273367,4002646,4282604,2327496,3384969,3947032,4332160,3683492,2498352,3759843,3820495,4324415,3080950,3439778,4038940,2820945,3985641,2379856,4454101,3449113,3941450,2489961,3992124,3437340,4433315
2021-11-09T14:00,1764919,3879302,4688906,3223211,4299747,4458788,3461868,5463784,3023473,3972585,3881231,2113242,3699830,3865332,3645862,4119871,4033225,3521519,3754304,2883381,2743523,3496440,4533987,3851873,4369385,5290204,3984471,3246976,3707882,3434134,2778918,3617122,5283922,3831495,2768440
2021-11-09T14:05,4404492,1589411,2547081,3053248,3311567,2651310,3473605,3978939,2411712,2713151,2677410,4942919,3800567,3710744,3742012,3570170,2822653,4732036,3128494,4194185,3923210,1732086,2908240,4459704,3906685,3802507,3836018,2413550,4089549,2877076,3459099,2064363,2832013,4523319,3178959
2021-11-09T14:10,4089124,3202281,4604143,3887661,4029564,4099533,4113688,3644973,3837491,3830537,2739264,4109674,4717214,5108260,3590717,4685448,4403749,2364383,3900467,3281248,3159272,2879468,4520347,3387659,3885302,4349687,3306930,2764320,3863548,2117473,3637296,4742353,4103178,3948896,3711811
2021-11-09T14:15,2826260,3176400,3356833,2938742,4234925,3987947,3829538,5231602,3522016,4341434,2920252,4450061,3892615,4400569,4585308,2806260,4389495,4880429,3535808,3783429,2787313,3172371,3124925,3714109,3076977,6078878,3369015,2820616,2489625,2822177,3023165,2343472,3451461,4852158,3037062
2021-11-09T14:20,2340006,2670045,3663694,3904155,3361696,1943105,3177788,4500721,4010815,4414128,2568195,4290698,3902240,3874696,4534284,3331833,3506899,4225515,3998744,2911766,5229588,2200389,2881593,2989263,4190679,4278566,2870143,2078436,3851748,4741681,4545905,4200459,3127979,3507871,3206783
2021-11-09T14:25,3020940,4257343,3294842,2315262,2806633,3431433,3919087,4790754,1887744,3794557,3078002,2571094,3142341,4090351,3075446,3950967,3575001,3443197,2686105,3154142,3592532,3585747,3932666,4336172,4322260,5248271,3034468,2752973,2580771,3946959,4666076,3543840,3605716,2867384,4410861
2021-11-09T14:30,3781442,3357551,4317519,4089203,4177249,5542994,4377316,3884548,4627003,3631427,3388014,3755514,3419971,4251022,3604782,3650929,3114704,3415523,3505449,3474024,3133355,3770331,2766923,3321261,4917464,3221055,4303280,3401740,3726505,4159547,4111049,2876664,3655664,4301888,3182686
2021-11-09T14:35,3419098,1873301,4354743,3519044,3441687,3299722,3804694,4188624,3824664,4499374,3834238,4382229,3318333,2947515,4665375,4540059,3791945,2898265,2873384,2829862,3871989,2541622,4077836,4191388,4490272,5435949,3516595,1893572,4967230,3451001,3442922,2009973,4945357,3880975,2792802
2021-11-09T14:40,1960713,2821206,3004648,4180685,2427696,3632392,3917076,4431091,2731331,3664121,2365183,3288280,4181741,3866029,4465960,2463120,3159889,4583858,4461653,3819057,3866765,2517632,3643804,2724255,3684103,5830392,2999727,4052299,3375795,4560853,1560085,3504351,4655113,4124738,3304471
2021-11-09T14:45,3222248,3805921,4199772,3757719,2784504,2843050,4048377,4767417,3500124,3315110,2343713,4107757,5118964,2642192,4067418,4130026,3279094,4175063,3852840,2979318,2832531,2903136,5971915,2821468,3947527,4322832,4761787,3032729,3520683,4665778,4471756,3701775,4352327,4129350,3563171
2021-11-09T14:50,3825888,3575860,4133539,3929653,4238249,3135399,4713638,3832153,2423489,4269657,3430159,3651602,4692298,3418073,2552815,2964652,3382123,3031661,3217016,3822994,3093283,2636790,3939594,4197792,5053329,3798660,4211954,2362000,3584613,3320995,3947700,2354295,2208668,4043264,3776002
2021-11-09T14:55,3656189,4617686,4085527,4329431,2396837,3656941,3458280,3190134,3110011,4241262,3173116,4093014,4605684,4085272,4189155,2053600,4041444,3011929,4287117,3915112,3745704,4376233,4853705,4743813,4326973,4289351,2556206,3310052,4786830,4230657,4008453,3139495,3924611,4104979,3772254
