mtime,AB,BF,BJ,BN,DG,DQ,EL,GN,GW,HP,HT,IJ,IQ,JZ,KN,KO,QR,S,UY,W
2021-11-05T03:05,2995012,1098938,2509720,3022790,3945245,2071245,2095317,2041383,2634554,3679807,2841882,2115378,2587371,3517112,2513780,2996068,2415735,3268469,2633571,2998441
2021-11-05T03:10,3866534,2109621,2443074,2013442,2969946,2522380,2592527,2138947,2447567,2826947,1764327,2725856,2703278,2756512,1757543,3988821,3553629,1999220,2493790,2816328
2021-11-05T03:15,2194742,2534145,2591491,3444516,4031062,2617233,1729254,1596326,1746883,4529057,2008717,2867505,2081408,1956987,2436561,2015579,3784680,4582439,2209073,2008536
2021-11-05T03:20,4105702,1678380,3253600,2558145,3426298,2461582,1934206,1950268,2322184,1870004,2807003,2816986,2290933,4323418,1984527,3292159,2642277,3198221,2867416,1946151
2021-11-05T03:25,1552016,2527059,2273634,1867243,2718474,1795581,2669527,2033534,3054819,3707302,3244468,2309991,1867893,2339837,2638655,2974780,3490197,1488957,3230769,2041407
2021-11-05T03:30,2976792,2510613,4311067,2433658,3361230,2078964,2933505,2416423,2086507,2385313,2407056,2747912,2784305,2741546,1859512,3013212,3565659,2083516,2380095,1403301
2021-11-05T03:35,2000596,1959644,2463309,2431581,2157463,2938604,1965869,2849545,2264909,2890302,3189663,1894876,2091490,3354182,1736327,1718227,3014889,1735609,1960409,2783152
2021-11-05T03:40,2041817,2605374,3321523,3234046,2862317,1935120,2156389,3678870,2345071,2108069,2834640,1179642,1963811,1871453,2172630,2191391,3195471,2846016,1281668,2936848
2021-11-05T03:45,2188479,2425989,3147663,3095480,3938486,1475051,3001650,2903877,3541559,4037005,2388586,1683618,2528573,2570903,1517896,3286822,3332983,3483822,1667991,2549649
2021-11-05T03:50,2236133,2885124,3723623,2190145,3142322,2339611,3246422,2949793,2139574,3224690,1958488,2100593,2767781,3396377,2543411,3366567,2449582,3153835,1788050,2444770
2021-11-05T03:55,2471185,2355564,2070625,2489584,2293261,3304715,2768171,2985355,2791047,2500582,1657105,2573571,2759238,2673154,1921217,1927776,3349547,2925220,2877787,2399009
2021-11-05T04:00,2574767,2520862,2342655,2157962,3270833,2884334,2651800,1119672,2970883,2729671,1757926,1419895,1800428,3125756,2585163,3978359,4200888,3725189,2595917,1928975
2021-11-05T04:05,1328245,1970621,2579231,3083084,3167196,3578836,3085390,2875358,3550428,3155389,2664353,3552838,2318746,2363995,2183643,3434263,3055533,2764842,2042515,3065335
2021-11-05T04:10,2260889,2755670,2858714,3481762,2156857,2468930,2217696,3095890,2604376,3852188,1120889,3007607,2660848,2922327,2942836,1793019,4988995,2350769,2289939,3294124
2021-11-05T04:15,3365249,2046491,2935473,3241179,2478941,2171691,3193877,1491656,1769772,2778274,3532030,2235360,2007997,2929164,2792251,3552662,3456943,2508511,3630021,2255497
2021-11-05T04:20,2125217,2135714,3693094,2990768,3127880,1554179,2701784,2159498,3635726,2487377,1954786,2716113,1821175,2142422,2543526,3327397,4538287,2738333,1764812,3214242
2021-11-05T04:25,2924657,3110911,2689680,2472155,3994327,898532,2265116,2090061,3352013,2833697,3101923,2110107,2003881,2286881,2734819,2085255,2745949,2707863,2664660,2088738
2021-11-05T04:30,2371082,3149704,2132401,3347566,2634662,2304746,1625095,2264634,2470175,2257196,2503160,3003359,2478254,3315186,2537390,2225993,3259306,3358107,3106549,3479980
2021-11-05T04:35,3109228,2577953,3441445,2295888,2946211,1108218,2587917,1821145,2909373,1801431,1721537,3615433,2677141,2195070,1761831,2716372,3022948,2591793,2641448,1581161
2021-11-05T04:40,2160907,2550407,2823450,2283667,2722948,1889311,2658720,2401426,4946160,2148960,1417011,3414859,1662797,2009896,2770926,3037695,2395862,3075785,2119969,2771572
2021-11-05T04:45,1866847,3038326,2761651,3289390,2041176,2070308,3446647,2401099,2264707,2616899,2793536,3133749,2002886,2835868,1544955,2282294,3079150,2434029,1714531,2438981
2021-11-05T04:50,3211182,2153646,3391045,3966474,3912939,2439621,3077785,2084090,2627190,3198802,3209241,4416555,2468860,3202344,2106114,2421998,1968129,3921517,3262046,2973389
2021-11-05T04:55,2817177,2733520,2578815,2332639,4598845,2144732,2570262,3044618,2879601,2096057,2917357,1490672,3547070,2289001,1691413,2909277,3898535,3043771,3155466,2874105
2021-11-05T05:00,2752885,2785610,1978618,2686387,3128173,1944089,3734383,3626471,3349981,2178158,3041399,1803123,2599363,3118309,2631969,3938246,3492215,3243170,2851876,1375046
2021-11-05T05:05,1609538,2146355,3584716,1637094,2921855,1825018,2607208,2310326,2762198,2083976,2673970,1962491,2220994,2158408,2995463,2609596,3448085,2244310,1952598,3336261
2021-11-05T05:10,1403272,1342034,4350016,2370889,4414892,2232201,2208390,1919585,3963567,2937675,2744676,2949698,2445787,1464126,1238142,3014629,3871898,3152046,2780776,2457152
2021-11-05T05:15,1730379,2213265,2477720,3177307,3556621,3303101,2232227,1444273,3070963,3476650,3078253,2132457,2524528,3596452,3176257,3096248,3665641,4489606,2089577,3383383
2021-11-05T05:20,3431411,1313363,2312842,3784846,2368015,1941055,3061997,3556930,2884720,2547563,3813951,2852161,1883990,2060800,2770250,4066161,3025114,3158322,2626283,2675718
2021-11-05T05:25,3083234,2266079,2614787,2158506,2234820,3074901,2118290,2400465,3014270,2869039,2146378,2037975,1917038,2259015,2224709,3317291,3649599,3109003,1695642,2772724
2021-11-05T05:30,2942559,2790598,4085036,2490520,3830751,1783178,3228502,2672226,3643657,1783992,2985748,2415801,1757276,2013788,2621829,2647447,3176329,2607922,2037422,1504449
2021-11-05T05:35,2222086,2254683,2424304,1622597,3739345,1569801,3831944,1853894,2624630,2578479,2836981,3151465,2516258,3425205,2335506,1798398,4258514,3619859,2572870,1777843
2021-11-05T05:40,3083730,2110807,3572931,2484125,2494636,1934733,3979819,1559481,2802989,2870678,3131295,3339015,3616818,3194230,1763125,3044903,2610198,3006268,1769154,3260611
2021-11-05T05:45,3235494,2236292,3366292,2381929,3453440,1635667,2479378,2770457,3038275,2921557,2186457,2997687,2300299,2650833,1491991,2894532,3689621,3210129,2840431,2172518
2021-11-05T05:50,1365271,2031785,4085304,3192339,2035206,2267569,1919441,2956756,2678827,2570735,2088498,2189720,4631063,4018500,2677387,3135829,3168497,2386595,2163789,1641649
2021-11-05T05:55,2453403,1952167,2116838,2088181,4340666,2590360,3678749,842938,1805055,3243974,1318070,2276089,2351127,3171721,2546225,3434807,2175729,3147218,2124174,2219157
2021-11-05T06:00,2331614,2919082,3324341,3577591,3194240,2068248,3205004,3503525,1546946,3328301,2951901,2983989,3554652,2539684,2235112,3959123,3131097,2808048,2298210,1455996
2021-11-05T06:05,1390250,3049775,2266778,2596720,3219027,1620110,3220807,2671123,2774725,2691761,2382385,3066995,2589318,3037258,2986190,2494923,2775373,2353515,1679190,2932469
2021-11-05T06:10,2465870,1882706,3406460,3233398,1092943,3174768,1985070,1554085,4617401,1855025,2297552,3061419,2870299,2991371,3301546,3719167,3349076,2390372,2184554,2829838
2021-11-05T06:15,3415768,1869722,2303939,2392464,2898196,2258658,4750083,1465257,3299214,3606739,2299607,2962210,2453660,3642606,2692056,3574340,2932859,3014362,3341628,2090982
2021-11-05T06:20,2939614,1345773,3348152,2667887,3531421,1831663,3521408,2763650,1865595,3152578,3167812,2011825,1072498,3176619,3117387,2199011,3135980,3489283,2814634,3809471
2021-11-05T06:25,1927460,1585966,3157086,4558972,3506996,1670749,3290990,2692723,2751434,2501088,2256980,3012207,3634821,2379823,3006228,2839539,2484359,3737376,3242178,2430977
2021-11-05T06:30,3001521,2987172,3356868,2110054,1883493,2398956,3301897,3376479,2861361,3795435,3326297,2104634,2359703,2573514,3324273,1858676,2182160,3022744,2486956,2920930
2021-11-05T06:35,3907460,2281958,2655316,2658024,2543490,2092212,2509741,2352179,2757064,2686449,2432721,2460318,2094729,2626516,2811138,3398389,2554624,2896065,2543968,2306401
2021-11-05T06:40,1569940,2653468,2524342,2626237,2796625,1666820,2337683,1897530,3293869,2866017,2196805,3162302,2854173,3409917,2132470,2319129,2961661,2676896,2865754,3238866
2021-11-05T06:45,2972364,2722058,2037449,3452448,3081790,2521960,2709862,2408582,2227206,2267893,1261566,2393599,3109767,2357127,2680417,4105629,5447016,2805862,2246301,2600997
2021-11-05T06:50,2649803,2454005,2678271,2602850,3857051,1414395,2469866,2145609,3587137,2512043,2116032,2575897,1539692,1201476,1724060,2691505,3476594,3730909,2887925,2549579
2021-11-05T06:55,1785370,2892614,3503899,2728232,4294236,2186077,3892942,2332755,3248173,5128345,2315742,2760949,2223434,3391432,2160293,2678465,3705896,3130751,1907164,1638894
2021-11-05T07:00,3539305,1394842,2664881,1955515,2056964,2554058,2956251,1338840,2738965,2369144,2875024,3140632,1626958,2557993,2220931,3149337,3360850,4071048,2382570,3450680
2021-11-05T07:05,3557555,2963293,3174882,2886433,2469153,1764569,2082379,1434338,3588592,3602206,3097962,3050821,3688122,2744345,2298010,2118803,2821002,2057871,1481632,2830833
2021-11-05T07:10,2742074,2268086,3372220,2172619,2132221,2784547,3137297,3528946,2108734,3367206,1977553,2394716,2574666,1088742,1954936,2268171,3205858,3967049,1909283,1995738
2021-11-05T07:15,2931287,3673292,3392877,2464651,2814390,2445038,3640933,2618368,1879936,1868866,3139736,2411569,1844320,2324981,2949862,4605009,3375112,3644254,2359433,2018197
2021-11-05T07:20,3183136,2467097,2277913,2189088,3241959,1282357,2433600,1998668,3596693,3860353,2899659,3753672,1663764,2124811,1988588,3351209,2906524,2888314,2209008,2060140
2021-11-05T07:25,2652772,2341247,3240870,2367843,1988116,1928248,3083107,1611760,2958420,2637859,2853622,2298764,3296033,4063856,3204506,4142617,3630338,3791952,3494348,2700630
2021-11-05T07:30,2718406,1885662,2666133,3259651,3580334,2210877,4265075,2856034,3347064,3832781,3280820,3001852,1633902,3349388,4359185,2933933,3703681,3622907,2050570,2666058
2021-11-05T07:35,1977611,2799800,2804974,2917039,3248613,1735081,2540791,3153762,3466850,3461403,3310206,2205675,2222508,1638119,3119671,3459732,2809965,2765085,3198104,1763713
2021-11-05T07:40,2171651,1976710,3899395,2691332,3998248,1432600,4004857,2011749,3365694,3090670,2781688,2342916,2029122,2133024,1675983,3285531,3784549,1865967,2783912,2130003
2021-11-05T07:45,3000385,2251971,3140337,2083961,2106503,2800305,2878582,2524493,3754296,3117554,2261866,2721528,2957132,2906825,2258563,3091047,3357763,2736791,2779889,3528891
2021-11-05T07:50,2856555,2678228,1890743,2631718,6620370,2838915,2061505,2686852,2838685,2394324,1674431,3342510,2301495,3131782,3315018,3739363,3196302,2508214,1524150,3568147
2021-11-05T07:55,1829166,2325268,2600255,2769463,2924355,2120133,3165564,3346216,3635821,3105944,2165589,3196190,3472858,2179768,1372246,3767840,4411099,3595605,2262837,2396339
2021-11-05T08:00,1803506,2861324,3433959,3607182,4018824,2032376,3323133,2821158,3936741,2377660,2094342,2418425,1433980,3050265,3000514,2061135,4090603,3023579,2267304,2396105
2021-11-05T08:05,3099155,2213037,2236048,2535079,2805024,2580956,1723018,2618913,3260049,2361724,1715470,3231735,2614793,3493010,2766521,3696256,3996557,2824973,2039166,2502419
2021-11-05T08:10,1813528,3255358,2033834,4039516,4138308,1547521,2388455,2315125,3306621,2293700,1997770,1899690,1956977,2278383,2481954,2968392,3738687,3477306,2720932,2363602
2021-11-05T08:15,2510020,3224521,2681042,3439680,2480492,1996091,2730291,2341070,1998642,1922712,2126638,3324282,3501657,2294791,2245665,3655862,2244031,3168455,2441724,2973354
2021-11-05T08:20,2182582,1320963,3063347,2813016,3428273,3384923,4355298,1410492,2750871,2499609,3217326,2172250,2399417,1437499,2311175,2658659,3645569,3181306,2346185,2221568
2021-11-05T08:25,2118337,1293946,2610020,2502185,3191102,2730275,2466719,2781643,2923415,3782558,2864385,3631476,3741997,2729108,2766135,3741352,3352050,2559697,2831840,2723793
2021-11-05T08:30,3108940,2287422,2006196,4348321,3590092,1562621,3314855,2495432,3470360,3084599,2647493,3466667,1951218,2334988,3245042,2332709,3186845,3531252,1917632,3662811
2021-11-05T08:35,2061009,2494548,2216581,2472932,4234449,2082488,3137379,1779563,3111244,3479093,2368651,2221361,3205767,3442904,3475431,1883101,4229907,4285706,2587504,2614672
2021-11-05T08:40,2629218,2044243,3691219,2963232,3771370,1952550,2246805,2169097,3268032,2564297,2413826,2477721,2261452,3090276,2691501,2177148,2408089,2922889,2824269,2459574
2021-11-05T08:45,2902909,2569587,2745054,1603337,3538403,3322120,2076601,2675399,2119951,2966020,2751820,2998512,2727678,1437738,1752914,3287762,3465575,3095502,2101371,2667582
2021-11-05T08:50,1532440,1940082,2579490,2693669,2627100,2220892,2130326,2622863,5047218,3451022,2926868,1730530,3534736,3499575,3740163,3685828,3734440,2076687,2083745,3518509
2021-11-05T08:55,2023978,2042747,3361487,2977563,3275945,2399391,2293979,2594524,2977085,2437816,2079018,3576475,1781846,3557548,3680843,2373259,3150130,3947810,2476473,3523435
2021-11-05T09:00,1636438,2269614,3113617,2179741,3799325,1760677,3001999,3955053,2115067,1655397,968681,2460241,2379567,2537965,1953292,2944813,2871360,2752031,2327377,4198335
2021-11-05T09:05,2514816,2259908,2741645,2056946,3913985,2248249,2900916,3653980,3165203,3361216,3241578,2904565,2630747,3532568,3693820,3915386,2535592,2791175,1518509,1869226
2021-11-05T09:10,3055576,2300125,2823804,2999013,4149931,2303615,3121800,2012134,2528807,3433816,2135873,3722882,2372858,2627688,2218761,2780197,3077290,2406127,1760715,3289657
2021-11-05T09:15,3984207,3563811,2135123,2303173,2456628,2124235,4130797,1850542,2545315,2949480,2412551,4291740,1537060,2285436,2568536,2724192,3715026,3161083,1693090,2940552
2021-11-05T09:20,3124632,1295045,3434716,2686781,4401741,1436822,2698654,3083355,3284643,3801802,2787126,3040637,1834158,2354193,2697027,3826469,3148046,4020531,2645293,2747039
2021-11-05T09:25,3267135,1571795,1820136,3745502,3862540,2297335,2677260,1671305,2388959,3473002,2603925,4394956,2534752,2709126,2355955,2038686,3378771,2604751,2026400,2308702
2021-11-05T09:30,1909605,3548082,2419042,2577748,2070007,1290878,3640865,2465509,3848069,3147242,2038530,3403496,2552573,3820670,1797146,1917526,2491353,2982873,2960495,2799761
2021-11-05T09:35,2385303,1546108,1845539,3061092,3071452,2938808,3965969,2201233,3605479,3364367,2730356,3141054,2352925,2602666,2110897,3613181,3950123,2151278,2268710,3338161
2021-11-05T09:40,1313591,1951147,2944588,2770670,3469618,1986347,3016415,3047148,2472096,2350140,2911648,2945845,3697574,3389853,3077438,2967143,4674705,4643530,3195713,2329091
2021-11-05T09:45,2034804,2954035,2212884,3671269,2289650,2376059,3577901,3304537,2662440,1905277,2866864,2362087,3174562,2775042,2216524,2542566,3812243,3909828,2343101,2271488
2021-11-05T09:50,1515895,3081784,3138793,3114549,3070224,2477331,2306392,3587418,3955498,3566659,2468304,3163324,2158387,3433759,3166569,1092585,3259123,2447025,3204286,2632132
2021-11-05T09:55,3047216,2742412,3007795,2895601,3317284,2751650,2474169,2325825,2417022,3024111,3452361,3282652,3016848,2570973,1761506,3078069,2613943,2360026,3256800,3360692
2021-11-05T10:00,2525479,1270549,2972567,2220796,1437338,1716360,3274898,2360520,3254573,2887164,1606096,3829359,1637649,2465447,2514312,2571985,4197481,3780367,2039353,2335609
2021-11-05T10:05,2262206,2152161,4455718,3270846,3350413,1779841,2192344,2345928,4090594,3077990,2459420,3519097,3126705,2411168,3381886,4050624,3550512,3454900,1422634,2552969
2021-11-05T10:10,2752360,1829430,2310480,2057879,3463063,2934772,2733420,3579074,3050288,3223406,3475321,3478166,2542075,2404088,2779001,2704511,3249437,2907523,3105781,2789366
2021-11-05T10:15,2809427,3994806,2522907,972312,4290336,2195727,2229309,2003840,2149748,3484857,1428357,2754497,2198461,1978737,2561674,4472835,3163182,1874945,2696480,3444800
2021-11-05T10:20,2640981,2157575,1740047,2886762,3798006,2242404,1901024,2603792,2928541,3537860,2763689,3155493,2374463,1782477,2637816,1996410,3942321,3507333,3610612,2919173
2021-11-05T10:25,2490570,3087283,3423433,2882029,3922577,1709077,3261952,3493481,2295064,3164258,1948668,2833817,2043089,1975196,3822477,2022643,3546702,3260109,2114992,1883059
2021-11-05T10:30,2354608,2512156,2524486,2560071,2414289,2284764,2991527,1160626,2558395,2543526,2435856,2764499,2380352,2963097,1918917,3203076,3642772,2691807,2466989,2901581
2021-11-05T10:35,1672494,2518298,2374490,2415719,3079760,1959943,2199044,2627082,3856439,2415944,2650408,2466556,3855865,2674394,3681465,3245955,3104978,2985344,2268113,3279881
2021-11-05T10:40,3441355,1739548,2708765,1537555,3289819,2958525,2829152,1894361,3025680,4349637,2642769,2758526,2102569,2234287,2863372,2196584,4745841,2287633,1878329,4238428
2021-11-05T10:45,3125856,2337078,3334121,2954138,2524023,2857938,1789343,2779163,3486211,2249671,2709165,3452837,2610395,1726340,2882550,2614917,4431534,2490196,2561229,2343274
2021-11-05T10:50,2376583,3133948,2684474,3453708,2892651,2341349,3108429,1769534,3302637,2384799,1813044,2987335,3177448,2074884,3765419,2536411,3207133,1773783,2128385,2625332
2021-11-05T10:55,2553245,2810481,2277203,1730480,4393909,1110285,2594996,2530064,2852299,4156091,2384817,2592555,1897801,2179070,2443595,3752295,2505167,2412246,2856879,2381110
2021-11-05T11:00,2876435,2000413,1653170,3380123,3197008,3138090,3523681,4010707,2442773,3624571,2228440,3123043,3063124,2556377,1727151,4135112,4376867,3475262,3029584,2656967
2021-11-05T11:05,2950319,2789670,2930063,2388220,3087106,3945935,3128057,2097178,2279723,2301310,2130379,2198275,2966941,2119550,1400222,2232643,4014390,2493825,1932818,2077111
2021-11-05T11:10,3026664,2139248,2895705,3420286,4034518,1836062,3150041,2924882,2728658,3546337,3370664,3457717,2712325,3534778,2744896,2352359,2796095,4652119,1665435,2029329
2021-11-05T11:15,2985399,2523211,2264340,2611604,3385195,1578941,1752168,3591275,2053777,2446418,2855438,2449295,2600539,2261422,2625156,2654588,3028218,3074764,2602756,2710737
2021-11-05T11:20,2047298,1609222,2014395,2770774,2486941,1588686,3233231,3319647,2428465,2055385,2018092,2681326,1468951,3365116,2839279,3537903,3600389,4217786,2234247,2177842
2021-11-05T11:25,1754123,2082006,2328454,3088795,2893566,1425280,3278102,1731594,2047658,2847027,2143773,2409298,2922371,1398748,2098147,3019875,1808609,2988687,2223975,1810908
2021-11-05T11:30,2518216,2831965,3432318,2643768,3337577,1926048,1951043,1861391,3191764,2371452,2528788,1988029,3674842,2709367,2531801,2424646,3993489,3206917,2115352,2619694
